"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL433041";"EPTASTIGMINE";"EPTASTIGMINE|Eptastigmine|N-DEMETHYL-N-HEPTYLPHYSOSTIGMINE";"Small molecule";"-1.0";"359.51";"10";"55";"4.11";"44.81";"4";"1";"0";"7";"N";"0.74";"None";"6.59";"4.89";"4.83";"1";"MOL";"0";"26";"5";"1";"0";"359.2573";"0.71";"NEUTRAL";"C21H33N3O2";"CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C";"RRGMXBQMCUKRLH-CTNGQTDRSA-N"
"CHEMBL2106955";"PIDOBENZONE";"PIDOBENZONE";"Small molecule";"-1.0";"221.21";"5";"6";"0.58";"75.63";"4";"2";"0";"2";"N";"0.57";"9.43";"None";"0.61";"0.61";"1";"MOL";"0";"16";"5";"2";"0";"221.0688";"0.27";"NEUTRAL";"C11H11NO4";"O=C1CC[C@@H](C(=O)Oc2ccc(O)cc2)N1";"SDJPNDMWNUPUFI-VIFPVBQESA-N"
"CHEMBL2106567";"DECTAFLUR";"9Z-OCTADECENYLAMINE HYDROFLUORIDE|DECTAFLUR|SK&F 38094";"Small molecule";"-1.0";"287.51";"";"";"5.98";"26.02";"1";"1";"1";"15";"N";"0.29";"None";"10.21";"6.56";"3.96";"0";"MOL";"0";"19";"1";"2";"1";"267.2926";"0.85";"BASE";"C18H38FN";"CCCCCCCC/C=C/CCCCCCCCN.F";"QGSCPWWHMSCFOV-RRABGKBLSA-N"
"CHEMBL2106772";"FLEROBUTEROL";"DL-FLEROBUTEROL|FLEROBUTEROL";"Small molecule";"-1.0";"211.28";"";"";"2.25";"32.26";"2";"2";"0";"3";"Y";"0.80";"13.76";"9.45";"2.10";"0.07";"1";"MOL";"0";"15";"2";"2";"0";"211.1372";"-0.90";"BASE";"C12H18FNO";"CC(C)(C)NCC(O)c1ccccc1F";"XTJMTDZHCLBKFU-UHFFFAOYSA-N"
"CHEMBL33958";"CLOFURAC";"CLOFURAC|Clofurac";"Small molecule";"-1.0";"250.72";"2";"3";"3.85";"26.30";"2";"0";"0";"1";"N";"0.56";"10.83";"None";"4.16";"4.16";"1";"MOL";"0";"17";"2";"0";"0";"250.0761";"0.46";"NEUTRAL";"C14H15ClO2";"O=C1Cc2cc(Cl)c(C3CCCCC3)cc2O1";"FFPGKSCPXZYKFO-UHFFFAOYSA-N"
"CHEMBL2107447";"NETICONAZOLE";"NETICONAZOLE|NETICONAZOLE HYDROCHLORIDE";"Small molecule";"-1.0";"302.44";"1";"6";"4.66";"27.05";"4";"0";"0";"8";"N";"0.66";"None";"6.04";"3.87";"3.85";"2";"MOL";"0";"21";"3";"0";"0";"302.1453";"-0.65";"NEUTRAL";"C17H22N2OS";"CCCCCOc1ccccc1/C(=C\SC)n1ccnc1";"VWOIKFDZQQLJBJ-DTQAZKPQSA-N"
"CHEMBL2107284";"LAMIFIBAN HYDROCHLORIDE";"LAMIFIBAN HCL|LAMIFIBAN HYDROCHLORIDE|RO 44-9883/023";"Small molecule";"-1.0";"504.97";"";"";"1.11";"166.04";"6";"5";"0";"9";"N";"0.27";"3.69";"10.95";"-1.20";"-1.20";"2";"MOL";"0";"34";"10";"6";"1";"468.2009";"-0.37";"ZWITTERION";"C24H29ClN4O6";"Cl.N=C(N)c1ccc(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC(OCC(=O)O)CC2)cc1";"YUWYXULCUNUQCG-BDQAORGHSA-N"
"CHEMBL2106076";"CEFPIROME SULFATE";"CEFPIROME SULFATE|CEFPIROME SULFATE (1:1)|CEFPIROME SULPHATE|Cefrom|HR 810 SULFATE";"Small molecule";"4.0";"612.67";"1";"1";"-1.04";"153.92";"10";"2";"1";"7";"N";"0.21";"2.67";"3.54";"-4.02";"-3.65";"2";"MOL";"0";"35";"11";"3";"2";"514.1093";"-0.19";"ACID";"C22H24N6O9S3";"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1.O=S(=O)(O)O";"RKTNPKZEPLCLSF-QHBKFCFHSA-N"
"CHEMBL1201369";"GTP";"9beta-d-arabinofuranosylguanosine 5'-triphosphate|GTP";"Small molecule";"-1.0";"523.18";"9";"29";"-2.34";"299.10";"14";"8";"3";"8";"N";"0.17";"0.71";"2.39";"-3.36";"-10.56";"2";"MOL";"0";"32";"19";"9";"3";"522.9907";"1.23";"ACID";"C10H16N5O14P3";"Nc1nc(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]3O)c2[nH]1";"XKMLYUALXHKNFT-FJFJXFQQSA-N"
"CHEMBL2104212";"ELZIVERINE";"ELZIVERINE";"Small molecule";"-1.0";"543.66";"";"";"5.19";"65.52";"8";"0";"2";"10";"N";"0.27";"None";"7.13";"4.60";"4.41";"4";"MOL";"0";"40";"8";"0";"2";"543.2733";"-0.64";"NEUTRAL";"C32H37N3O5";"COc1ccc(Cc2ncc(CN3CCN(c4ccccc4OC)CC3)c3cc(OC)c(OC)cc23)cc1OC";"PWZXTLHDGIBNLG-UHFFFAOYSA-N"
"CHEMBL46874";"PINAFIDE";"NSC-300289|PINAFIDE|Pinafide";"Small molecule";"-1.0";"339.35";"52";"89";"2.44";"83.76";"5";"0";"0";"4";"N";"0.49";"None";"8.16";"2.27";"1.44";"2";"MOL";"0";"25";"7";"0";"0";"339.1219";"-1.28";"NEUTRAL";"C18H17N3O4";"O=C1c2cccc3cc([N+](=O)[O-])cc(c23)C(=O)N1CCN1CCCC1";"GBOQUHPYCRYKGV-UHFFFAOYSA-N"
"CHEMBL2105411";"TALMETACIN";"BA 7605-06|BA-7605-06|TALMETACIN";"Small molecule";"-1.0";"489.91";"";"";"5.26";"83.83";"7";"0";"1";"5";"N";"0.36";"13.40";"None";"5.36";"5.36";"4";"MOL";"0";"35";"7";"0";"1";"489.0979";"-0.21";"NEUTRAL";"C27H20ClNO6";"COc1ccc2c(c1)c(CC(=O)OC1OC(=O)c3ccccc31)c(C)n2C(=O)c1ccc(Cl)cc1";"XYRIRLDHOQSNLW-UHFFFAOYSA-N"
"CHEMBL2105349";"PYRROLIPHENE HYDROCHLORIDE";"31518|PYRROLIFENE HYDROCHLORIDE|PYRROLIPHENE HCL|PYRROLIPHENE HYDROCHLORIDE";"Small molecule";"-1.0";"387.95";"";"";"4.42";"29.54";"3";"0";"0";"7";"N";"0.69";"None";"9.92";"4.61";"2.12";"2";"MOL";"0";"26";"3";"0";"0";"351.2198";"-0.25";"BASE";"C23H30ClNO2";"CC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN1CCCC1.Cl";"QDWFLIRNVGQZLD-UHFFFAOYSA-N"
"CHEMBL2106328";"DULOFIBRATE";"DULOFIBRATE";"Small molecule";"-1.0";"325.19";"";"";"4.76";"35.53";"3";"0";"0";"4";"N";"0.60";"None";"None";"5.31";"5.31";"2";"MOL";"0";"21";"3";"0";"0";"324.0320";"-0.57";"NEUTRAL";"C16H14Cl2O3";"CC(C)(Oc1ccc(Cl)cc1)C(=O)Oc1ccc(Cl)cc1";"NIVDRJXCJCEFDD-UHFFFAOYSA-N"
"CHEMBL2106263";"DIBUSADOL";"DIBUSADOL";"Small molecule";"-1.0";"306.41";"";"";"2.46";"58.64";"4";"1";"0";"9";"N";"0.43";"13.84";"10.02";"1.96";"-0.61";"1";"MOL";"0";"22";"5";"1";"0";"306.1943";"-1.05";"BASE";"C17H26N2O3";"CCN(CC)CCCCNC(=O)c1ccccc1OC(C)=O";"OXCRVQDEVWYAJE-UHFFFAOYSA-N"
"CHEMBL2104919";"SULBENOX";"CL 206,576|CL-206576|SULBENOX";"Small molecule";"-1.0";"210.26";"";"";"1.43";"72.19";"3";"2";"0";"1";"N";"0.74";"None";"None";"0.34";"0.34";"1";"MOL";"0";"14";"4";"3";"0";"210.0463";"-0.69";"NEUTRAL";"C9H10N2O2S";"NC(=O)NC1CCC(=O)c2sccc21";"KNKOUDKOHSNMEL-UHFFFAOYSA-N"
"CHEMBL1446650";"MEBEVERINE HYDROCHLORIDE";"COLOFAC|COLOFAC 100|COLOFAC IBS|COLOFAC MR|CSAG-144|FOMAC|MEBEVERINE HCL|MEBEVERINE HYDROCHLORIDE|NSC-169101";"Small molecule";"4.0";"466.02";"15";"44";"4.60";"57.23";"6";"0";"0";"13";"N";"0.34";"None";"10.31";"4.89";"2.08";"2";"MOL";"0";"31";"6";"0";"0";"429.2515";"-0.60";"BASE";"C25H36ClNO5";"CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1.Cl";"PLGQWYOULXPJRE-UHFFFAOYSA-N"
"CHEMBL428593";"GLYCERYL MONOOLEATE";".ALPHA.-MONOOLEIN|1-MONO(CIS-9-OCTACENOYL)GLYCEROL|1-MONOOLEIN|1-MONOOLEOYL-RAC-GLYCEROL|FEMA NO. 2526|GLYCEROL 1-MONOOLEATE|GLYCEROL MONOOLEATE|GLYCERYL 1-OLEATE|GLYCERYL MONO-OLEATE|GLYCERYL MONOOLEATE|GLYCERYL MONOOLEATE 40|GLYCERYL MONOOLEATE 40%|GLYCERYL MONOOLEATE 60|GLYCERYL MONOOLEATE 90|GLYCERYL MONOOLEATE 90%|GLYCERYL OLEATE|MONO-OLEIN|MONOLEIN|MONOOLEIN|NSC-406285|OLEIN|RAC-1-MONOOLEOYLGLYCEROL";"Small molecule";"-1.0";"356.55";"3";"3";"4.92";"66.76";"4";"2";"0";"18";"N";"0.21";"13.62";"None";"5.61";"5.61";"0";"MOL";"0";"25";"4";"2";"0";"356.2927";"1.07";"NEUTRAL";"C21H40O4";"CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)CO";"RZRNAYUHWVFMIP-KTKRTIGZSA-N"
"CHEMBL42641";"PROXICROMIL";"PROXICROMIL";"Small molecule";"-1.0";"302.33";"4";"7";"3.03";"87.74";"4";"2";"0";"3";"N";"0.91";"2.47";"None";"4.50";"0.92";"2";"MOL";"0";"22";"5";"2";"0";"302.1154";"0.88";"ACID";"C17H18O5";"CCCc1c2c(c(O)c3c(=O)cc(C(=O)O)oc13)CCCC2";"VFFTVZUIDYJUQS-UHFFFAOYSA-N"
"CHEMBL281786";"DIPRENORPHINE";"DIPRENORFIN|DIPRENORPHINE|M-5050|M. 5050|M50-50 Injection|M5050|REVIVON";"Small molecule";"-1.0";"425.57";"15";"31";"3.39";"62.16";"5";"2";"0";"4";"N";"0.77";"10.42";"9.63";"2.28";"0.34";"1";"MOL";"0";"31";"5";"2";"0";"425.2566";"1.76";"BASE";"C26H35NO4";"CO[C@]12CC[C@@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5";"OIJXLIIMXHRJJH-KNLIIKEYSA-N"
"CHEMBL476632";"TENYLIDONE";"NSC-54902|NSC-760134|TENYLIDONE";"Small molecule";"-1.0";"286.42";"4";"4";"5.03";"17.07";"3";"0";"1";"2";"N";"0.71";"None";"None";"5.42";"5.42";"2";"MOL";"0";"19";"1";"0";"1";"286.0486";"-1.14";"None";"C16H14OS2";"O=C1/C(=C/c2cccs2)CCC/C1=C\c1cccs1";"KHXBULXCCPIELT-DCIPZJNNSA-N"
"CHEMBL1241590";"FLORFENICOL";"FLORFENICOL|NSC-759287|NUFLOR|SCH 25298|SCH-25298";"Small molecule";"-1.0";"358.22";"21";"175";"1.38";"83.47";"4";"2";"0";"6";"N";"0.75";"8.49";"None";"0.67";"0.64";"1";"MOL";"0";"21";"5";"2";"0";"357.0005";"-0.43";"NEUTRAL";"C12H14Cl2FNO4S";"CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1";"AYIRNRDRBQJXIF-NXEZZACHSA-N"
"CHEMBL2106043";"AZOLIMINE";"AZOLIMINE|CL 90,748|CL-90748";"Small molecule";"-1.0";"189.22";"1";"2";"0.90";"47.40";"2";"1";"0";"1";"Y";"0.71";"9.87";"3.27";"0.97";"0.97";"1";"MOL";"0";"14";"4";"1";"0";"189.0902";"-0.64";"NEUTRAL";"C10H11N3O";"CN1C(=N)N(c2ccccc2)CC1=O";"KPMDCTAAOGEIKO-UHFFFAOYSA-N"
"CHEMBL65";"CAMPTOTHECIN";"CAMPTOTHECINE|Camptothecin|NSC-94600|TOPOTECAN RELATED COMPOUND C";"Small molecule";"-1.0";"348.36";"951";"5764";"2.08";"81.42";"6";"1";"0";"1";"N";"0.53";"11.71";"3.07";"1.22";"1.22";"3";"MOL";"0";"26";"6";"1";"0";"348.1110";"1.01";"NEUTRAL";"C20H16N2O4";"CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1";"VSJKWCGYPAHWDS-FQEVSTJZSA-N"
"CHEMBL2111136";"PHENBUTAZONE";"";"Small molecule";"-1.0";"308.38";"";"";"3.68";"47.16";"4";"1";"0";"5";"N";"0.78";"7.03";"None";"5.16";"4.64";"3";"MOL";"0";"23";"4";"1";"0";"308.1525";"-0.28";"NEUTRAL";"C19H20N2O2";"CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O";"PKYKNPLSFOKASK-UHFFFAOYSA-N"
"CHEMBL2107740";"DEUTOLPERISONE";"DEUTOLPERISONE";"Small molecule";"-1.0";"248.38";"";"";"3.30";"20.31";"2";"0";"0";"4";"N";"0.76";"None";"8.78";"3.57";"2.17";"1";"MOL";"0";"18";"2";"0";"0";"245.1780";"-0.74";"BASE";"C16H23NO";"[2H]C([2H])([2H])c1ccc(C(=O)C(C)CN2CCCCC2)cc1";"FSKFPVLPFLJRQB-FIBGUPNXSA-N"
"CHEMBL219828";"DIBENZOTHIOPHENE";"DIBENZOTHIOPHENE|NSC-2843";"Small molecule";"-1.0";"184.26";"12";"18";"4.05";"0.00";"1";"0";"0";"0";"N";"0.49";"None";"None";"3.94";"3.94";"3";"MOL";"0";"13";"0";"0";"0";"184.0347";"-0.95";"None";"C12H8S";"c1ccc2c(c1)sc1ccccc12";"IYYZUPMFVPLQIF-UHFFFAOYSA-N"
"CHEMBL2106008";"CYACETACIDE";"CYACETACIDE|CYACETAZIDE|NSC-24261";"Small molecule";"-1.0";"99.09";"4";"11";"-1.11";"78.91";"3";"2";"0";"1";"N";"0.25";"9.06";"2.54";"-1.38";"-1.39";"0";"MOL";"0";"7";"4";"3";"0";"99.0433";"-2.23";"NEUTRAL";"C3H5N3O";"N#CCC(=O)NN";"HPHBOJANXDKUQD-UHFFFAOYSA-N"
"CHEMBL2104074";"ATAPROST";"ATAPROST|ATAPROST ALFADEX";"Small molecule";"-1.0";"348.48";"";"";"3.68";"77.76";"3";"3";"0";"7";"N";"0.48";"4.66";"None";"3.07";"0.40";"0";"MOL";"0";"25";"4";"3";"0";"348.2301";"1.76";"ACID";"C21H32O4";"O=C(O)CCC/C=C1\C[C@H]2C[C@@H](O)[C@H](/C=C/[C@@H](O)C3CCCC3)[C@H]2C1";"DKLGLHQHLFISGJ-YLBFUXKPSA-N"
"CHEMBL325441";"TIPLASININ";"PAI-039|TIPLASININ";"Small molecule";"-1.0";"439.39";"20";"105";"5.52";"68.53";"4";"1";"1";"6";"N";"0.32";"3.30";"None";"6.62";"3.19";"4";"MOL";"0";"32";"5";"1";"1";"439.1031";"-0.82";"ACID";"C24H16F3NO4";"O=C(O)C(=O)c1cn(Cc2ccccc2)c2ccc(-c3ccc(OC(F)(F)F)cc3)cc12";"ODXQFEWQSHNQNI-UHFFFAOYSA-N"
"CHEMBL2107255";"TRIFOSMIN";"MP-1515|MP1515|TRIFOSMIN";"Small molecule";"-1.0";"250.32";"";"";"2.58";"27.69";"3";"0";"0";"12";"N";"0.39";"None";"8.79";"0.40";"-0.08";"0";"MOL";"0";"16";"3";"0";"0";"250.1698";"-0.13";"BASE";"C12H27O3P";"COCCCP(CCCOC)CCCOC";"APRCRSUXFGXHEL-UHFFFAOYSA-N"
"CHEMBL2107244";"SILTENZEPINE";"SILTENZEPINE";"Small molecule";"-1.0";"389.84";"";"";"1.86";"93.11";"5";"3";"0";"6";"N";"0.70";"None";"6.55";"0.97";"0.91";"2";"MOL";"0";"27";"7";"3";"0";"389.1142";"-0.89";"NEUTRAL";"C19H20ClN3O4";"O=C1Nc2cc(Cl)ccc2N(C(=O)CN(CCO)CCO)c2ccccc21";"DDBKYWMANNIJRH-UHFFFAOYSA-N"
"CHEMBL2105908";"AZIPRAMINE HYDROCHLORIDE";"AZIPRAMINE HCL|AZIPRAMINE HYDROCHLORIDE|PIERREL-TQ 86|PIERREL-TQ-86";"Small molecule";"-1.0";"402.97";"2";"7";"5.40";"8.17";"2";"0";"1";"5";"N";"0.46";"None";"9.21";"6.16";"4.36";"4";"MOL";"0";"28";"2";"0";"1";"366.2096";"-0.83";"BASE";"C26H27ClN2";"CN(CCc1cc2cccc3c2n1-c1ccccc1CC3)Cc1ccccc1.Cl";"PURLIDJZFQYODX-UHFFFAOYSA-N"
"CHEMBL2111027";"PICOTRIN";"PICOTRIN";"Small molecule";"-1.0";"365.43";"";"";"5.16";"50.19";"2";"1";"1";"5";"N";"0.50";"1.03";"5.56";"4.28";"2.64";"4";"MOL";"0";"28";"3";"1";"1";"365.1416";"-0.41";"ACID";"C25H19NO2";"O=C(O)c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cn1";"GDHQAOKGZLRWCG-UHFFFAOYSA-N"
"CHEMBL2105232";"PIFARNINE";"PIFARNINE";"Small molecule";"-1.0";"424.63";"1";"2";"5.95";"24.94";"4";"0";"1";"10";"N";"0.43";"None";"7.66";"6.07";"5.61";"1";"MOL";"0";"31";"4";"0";"1";"424.3090";"0.39";"NEUTRAL";"C27H40N2O2";"CC(C)=CCC/C(C)=C/CC/C(C)=C/CN1CCN(Cc2ccc3c(c2)OCO3)CC1";"DVJCPEWCHQLAEH-GLHLOLHSSA-N"
"CHEMBL2111182";"TRIMOXAMINE";"TRIMOXAMINE";"Small molecule";"-1.0";"265.35";"";"";"2.42";"39.72";"4";"1";"0";"8";"N";"0.73";"None";"10.17";"2.43";"-0.22";"1";"MOL";"0";"19";"4";"1";"0";"265.1678";"0.65";"BASE";"C15H23NO3";"C=CCC(Cc1cc(OC)c(OC)c(OC)c1)NC";"BNRACCFKZQGPAB-UHFFFAOYSA-N"
"CHEMBL2103748";"CILOFUNGIN";"CILOFUNGIN|L-646991|LY-121019|LY121019";"Small molecule";"-1.0";"1030.14";"16";"35";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1029.4906";"None";"None";"C49H71N7O17";"CCCCCCCCOc1ccc(C(=O)N[C@H]2C[C@@H](O)[C@@H](O)NC(=O)[C@@H]3[C@@H](O)[C@@H](C)CN3C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c3ccc(O)cc3)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@H]([C@@H](C)O)NC2=O)cc1";"ZKZKCEAHVFVZDJ-MTUMARHDSA-N"
"CHEMBL2106277";"DIFLUCORTOLONE PIVALATE";"DIFLUCORTOLONE PIVALATE|SH 968|SH-968";"Small molecule";"-1.0";"478.58";"";"";"4.33";"80.67";"5";"1";"0";"3";"N";"0.61";"13.61";"None";"4.25";"4.25";"0";"MOL";"0";"34";"5";"1";"0";"478.2531";"1.39";"NEUTRAL";"C27H36F2O5";"C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C";"UWGRWFCLGQWKPR-GSTUPEFVSA-N"
"CHEMBL2106514";"CLOXOTESTOSTERONE";"CLOXOTESTOSTERONE";"Small molecule";"-1.0";"435.82";"";"";"5.59";"46.53";"3";"1";"1";"2";"N";"0.45";"9.67";"None";"5.22";"5.22";"0";"MOL";"0";"27";"3";"1";"1";"434.1182";"1.89";"NEUTRAL";"C21H29Cl3O3";"C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(O)C(Cl)(Cl)Cl";"DNADMXUXHNLBKR-SIGPKOBDSA-N"
"CHEMBL2103767";"BUTOPAMINE";"BUTOPAMINE|COMPOUND LY 131126|LY-131126|RACTOPAMINE R,R-FORM";"Small molecule";"-1.0";"301.39";"1";"1";"2.74";"72.72";"4";"4";"0";"7";"N";"0.63";"9.19";"9.89";"2.20";"0.88";"2";"MOL";"0";"22";"4";"4";"0";"301.1678";"0.13";"BASE";"C18H23NO3";"C[C@H](CCc1ccc(O)cc1)NC[C@H](O)c1ccc(O)cc1";"YJQZYXCXBBCEAQ-ACJLOTCBSA-N"
"CHEMBL627";"AMITRIPTYLINOXIDE";"AMBIVALON|AMITRIPTYLINE OXIDE|AMITRIPTYLINE-N-OXIDE|AMITRIPTYLINOXIDE|AMITRYPTYLINE-N-OXIDE|EQUILIBRIN|J9.621K";"Small molecule";"3.0";"293.41";"10";"16";"4.18";"23.06";"1";"0";"0";"3";"N";"0.61";"None";"4.43";"3.69";"3.69";"2";"MOL";"0";"22";"2";"0";"0";"293.1780";"0.45";"NEUTRAL";"C20H23NO";"C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21";"ZPMKQFOGINQDAM-UHFFFAOYSA-N"
"CHEMBL2106249";"FANTRIDONE HYDROCHLORIDE";"AGN 616|AGN-616|FANTHRIDONE|FANTRIDONE HCL|FANTRIDONE HYDROCHLORIDE";"Small molecule";"-1.0";"316.83";"";"";"3.11";"25.24";"3";"0";"0";"4";"N";"0.69";"None";"9.30";"2.68";"0.79";"3";"MOL";"0";"21";"3";"0";"0";"280.1576";"-0.97";"BASE";"C18H21ClN2O";"CN(C)CCCn1c(=O)c2ccccc2c2ccccc21.Cl";"VRCYZPYOTBBJKU-UHFFFAOYSA-N"
"CHEMBL116955";"CONGO RED";"";"Small molecule";"-1.0";"652.71";"30";"46";"8.15";"210.22";"10";"4";"2";"7";"N";"0.07";"-4.14";"0.45";"3.57";"2.36";"6";"MOL";"0";"46";"12";"6";"4";"652.1199";"-0.24";"ACID";"C32H24N6O6S2";"Nc1c(/N=N/c2ccc(-c3ccc(/N=N/c4cc(S(=O)(=O)O)c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)O)c2ccccc12";"HFHIDKQMGIGARX-ATXIYDNESA-N"
"CHEMBL2104808";"NERBACADOL";"NERBACADOL";"Small molecule";"-1.0";"194.23";"";"";"1.61";"46.34";"3";"0";"0";"1";"Y";"0.68";"None";"None";"0.69";"0.69";"1";"MOL";"0";"14";"4";"0";"0";"194.1055";"-1.84";"NEUTRAL";"C10H14N2O2";"Cc1oncc1C(=O)N1CCCCC1";"ZWNGSOLJLMBZFZ-UHFFFAOYSA-N"
"CHEMBL2105244";"PONFIBRATE";"PONFIBRATE";"Small molecule";"-1.0";"367.23";"";"";"4.81";"44.76";"4";"0";"0";"2";"N";"0.72";"None";"None";"5.46";"5.46";"2";"MOL";"0";"24";"4";"0";"0";"366.0426";"-0.18";"NEUTRAL";"C18H16Cl2O4";"CCOC(=O)[C@H]1Oc2ccc(Cl)cc2[C@H](C)c2cc(Cl)ccc2O1";"GIGXYLNNCMPCGM-QHKAPQIGSA-N"
"CHEMBL2106165";"DELUCEMINE HYDROCHLORIDE";"DELUCEMINE HCL|DELUCEMINE HYDROCHLORIDE|NPS 1506|NPS-1506|NPS-1506 HCL";"Small molecule";"-1.0";"297.78";"";"";"3.71";"12.03";"1";"1";"0";"5";"N";"0.86";"None";"10.22";"3.97";"1.29";"2";"MOL";"0";"19";"1";"1";"0";"261.1329";"-0.55";"BASE";"C16H18ClF2N";"CNCCC(c1cccc(F)c1)c1cccc(F)c1.Cl";"MGNMVYXIKDNAKK-UHFFFAOYSA-N"
"CHEMBL3989661";"FLUTOMIDATE";"FLUTOMIDATE";"Small molecule";"-1.0";"262.28";"";"";"2.81";"44.12";"4";"0";"0";"4";"N";"0.80";"None";"4.25";"2.64";"2.64";"2";"MOL";"0";"19";"4";"0";"0";"262.1118";"-1.30";"NEUTRAL";"C14H15FN2O2";"CCOC(=O)c1cncn1C(C)c1ccc(F)cc1";"PTPSMJOSZBOCNF-UHFFFAOYSA-N"
"CHEMBL2107810";"VALTORCITABINE DIHYDROCHLORIDE";"NM-147|VALTORCITABINE DIHYDROCHLORIDE";"Small molecule";"-1.0";"399.27";"";"";"-1.00";"142.69";"9";"3";"0";"5";"N";"0.58";"None";"7.48";"-0.92";"-1.26";"1";"MOL";"0";"23";"9";"5";"0";"326.1590";"1.27";"NEUTRAL";"C14H24Cl2N4O5";"CC(C)[C@H](N)C(=O)O[C@@H]1C[C@@H](n2ccc(N)nc2=O)O[C@H]1CO.Cl.Cl";"KDDUQKQRHQCADM-KRTNAVHJSA-N"
"CHEMBL2106834";"METOXEPIN";"METOXEPIN";"Small molecule";"-1.0";"322.41";"";"";"3.55";"24.94";"4";"0";"0";"2";"N";"0.84";"None";"7.41";"2.95";"2.65";"2";"MOL";"0";"24";"4";"0";"0";"322.1681";"-0.14";"NEUTRAL";"C20H22N2O2";"COc1ccc2c(c1)C(N1CCN(C)CC1)=Cc1ccccc1O2";"GXGQMMZHTFRNBT-UHFFFAOYSA-N"
"CHEMBL2104355";"LEDAZEROL";"LEDAZEROL";"Small molecule";"-1.0";"204.23";"";"";"1.20";"69.14";"3";"3";"0";"3";"N";"0.70";"8.06";"6.58";"0.57";"0.59";"2";"MOL";"0";"15";"4";"3";"0";"204.0899";"0.51";"NEUTRAL";"C11H12N2O2";"OCc1cccc(Cc2c[nH]cn2)c1O";"PGVXBSSEVQUMQM-UHFFFAOYSA-N"
"CHEMBL2104960";"CATRAMILAST";"CATRAMILAST|R-115500|R115500";"Small molecule";"-1.0";"302.37";"";"";"2.78";"56.25";"4";"1";"0";"7";"N";"0.86";"10.89";"None";"2.70";"2.70";"2";"MOL";"0";"22";"5";"1";"0";"302.1630";"-0.37";"NEUTRAL";"C17H22N2O3";"COc1ccc([C@H](C)Cn2cc[nH]c2=O)cc1OCC1CC1";"ACBYRQONKZKIIY-GFCCVEGCSA-N"
"CHEMBL2104791";"IOSUMETIC ACID";"IOSUMETIC ACID";"Small molecule";"-1.0";"627.99";"";"";"3.76";"69.64";"3";"2";"1";"6";"N";"0.47";"2.07";"3.06";"2.84";"0.01";"1";"MOL";"0";"21";"5";"2";"1";"627.8217";"-0.70";"ACID";"C13H15I3N2O3";"CCN(C(=O)CCC(=O)O)c1c(I)cc(I)c(NC)c1I";"IGSPYLOKMDUVEX-UHFFFAOYSA-N"
"CHEMBL2104365";"LEIOPYRROLE";"DV-714|LEIOPYRROLE";"Small molecule";"-1.0";"348.49";"1";"2";"5.17";"17.40";"3";"0";"1";"8";"N";"0.56";"None";"9.31";"5.28";"3.37";"3";"MOL";"0";"26";"3";"0";"1";"348.2202";"-1.28";"BASE";"C23H28N2O";"CCN(CC)CCOc1ccccc1-n1c(C)ccc1-c1ccccc1";"DQIUUHJEYNMMLD-UHFFFAOYSA-N"
